# Scalar ASCII output created by CarpetIOScalar
# created on libaas504-p028.laboratori.local by o.rossi on Jul 10 2023 at 15:47:10+0200
# parameter filename: "TOV_90moreprecise.par"
# Build ID: build-sim-ubntlts2004-azr.laboratori.local-studente-2021.03.14-22.06.53-121802
# Simulation ID: run-TOV_90moreprecise-libaas504-p028.laboratori.local-o.rossi-2023.07.10-13.47.05-43283
# Run ID: run-TOV_90moreprecise-libaas504-p028.laboratori.local-o.rossi-2023.07.10-13.47.05-43283
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
161792 118.5 982.759624968105 970.513222780414 438.723356962204 434.083766937256 421.476048707962 0 17.30246758461 948 173041.402884014 173041.402884014 75114464 75114464 114285.480772587 114285.480772587 49609472 49609472 1029.49397890149 2269572.41228483 28916.6861662217 2240655.72611861 17820 39398147 498947 38899200 0 0 0 0 435.31803393364 1688997264.65723 202190
162304 118.875 981.325518572029 970.558806121279 440.733416080475 436.093826055527 423.420181274414 0 17.3162059783936 951 172788.889678997 172788.889678997 75352168 75352168 114118.708008637 114118.708008637 49766464 49766464 1030.54109759743 2275685.64981326 28895.8132667887 2246789.83654647 17846 39399699 500499 38899200 0 0 0 0 437.317943096161 1688997266.66729 202829
162816 119.25 982.362818707046 970.581861432367 441.647171974182 437.007581949234 424.318594932556 0 17.3308839797974 954 172971.534413289 172971.534413289 75589872 75589872 114239.336025523 114239.336025523 49923456 49923456 1031.12909716004 2273762.98153925 28962.3896292472 2244800.59191 17872 39401295 502095 38899200 0 0 0 0 438.221332073212 1688997267.58105 203468
163328 119.625 983.398237317651 970.606847417551 442.559838056564 437.920248031616 425.218202829361 0 17.3441672325134 957 173153.847854337 173153.847854337 75827576 75827576 114359.745239239 114359.745239239 50080448 50080448 1031.85194277009 2272141.43786107 29031.17228589 2243110.26557518 17898 39402865 503665 38899200 0 0 0 0 439.123680114746 1688997268.49372 204107
163840 120 984.124973222567 970.637701660427 443.60822892189 438.968638896942 426.200844287872 0 17.46320104599 960 173281.809359183 173281.809359183 76065280 76065280 114444.257626783 114444.257626783 50237440 50237440 1032.89496831494 2276996.79379413 29012.9166798004 2247983.87711433 18044 39890685 505245 39385440 0 0 0 0 440.128655433655 1688997269.54211 204746
164352 120.375 981.588176320955 970.694305695941 446.118012905121 441.478422880173 428.643891811371 0 17.476438999176 963 172835.137677182 172835.137677182 76302984 76302984 114149.25257554 114149.25257554 50394432 50394432 1033.87174113505 2282917.33735714 28987.6668063822 2253929.67055076 18070 39892195 506755 39385440 0 0 0 0 442.660328626633 1688997272.05189 205385
164864 120.75 982.500841856539 970.718541230666 447.081959009171 442.442368984222 429.594866275787 0 17.4894177913666 966 172995.837120494 172995.837120494 76540688 76540688 114255.386788698 114255.386788698 50551424 50551424 1034.59164286709 2281315.0595263 29057.3171737103 2252257.74235259 18096 39893785 508345 39385440 0 0 0 0 443.614021778107 1688997273.01584 206024
165376 121.125 983.466945007888 970.743866130277 448.020023107529 443.380433082581 430.520115375519 0 17.5022854804993 969 173165.945700856 173165.945700856 76778392 76778392 114367.735281984 114367.735281984 50708416 50708416 1035.31974439268 2279734.4769439 29126.0392800631 2250608.43766383 18122 39895364 509924 39385440 0 0 0 0 444.541208267212 1688997273.9539 206663
165888 121.5 984.11670511561 970.774710164034 449.099071025848 444.4594810009 431.531762599945 0 17.6246635913849 972 173280.353535408 173280.353535408 77016096 77016096 114443.296125563 114443.296125563 50865408 50865408 1036.24297807386 2284303.32223398 29105.2554895705 2255198.06674441 18268 40383194 511514 39871680 0 0 0 0 445.609518289566 1688997275.03295 207302
166400 121.875 983.071288134267 970.821678985432 450.94496512413 446.305375099182 433.309583902359 0 17.6390342712402 975 173096.279610865 173096.279610865 77253800 77253800 114321.724197611 114321.724197611 51022400 51022400 1037.11962729905 2289971.81813935 29080.5168060037 2260891.30133334 18294 40384748 513068 39871680 0 0 0 0 447.445232152939 1688997276.87884 207941
166912 122.25 984.071064629535 970.847246440731 451.863389015198 447.22379899025 434.213879346848 0 17.6518652439117 978 173272.317293851 173272.317293851 77491504 77491504 114437.988576533 114437.988576533 51179392 51179392 1037.76254095291 2288229.40460618 29147.9485644027 2259081.45604178 18320 40386342 514662 39871680 0 0 0 0 448.353385925293 1688997277.79727 208580
167424 122.625 984.948399753147 970.876075551913 452.835658073425 448.196068048477 435.173391580582 0 17.6647124290466 981 173426.795862905 173426.795862905 77729208 77729208 114540.014202997 114540.014202997 51336384 51336384 1038.48506687586 2286665.7015035 29215.8993416321 2257449.80216187 18346 40387921 516241 39871680 0 0 0 0 449.31458067894 1688997278.76954 209219
167936 123 985.765080486563 970.907635923248 453.833833932877 449.194243907928 436.102295398712 0 17.7898552417755 984 173570.59458665 173570.59458665 77966912 77966912 114634.98630796 114634.98630796 51493376 51493376 1039.27811816745 2290924.440749 29191.770302542 2261732.67044646 18492 40875741 517821 40357920 0 0 0 0 450.302240133286 1688997279.76771 209858
168448 123.375 984.35199456158 970.963489807003 455.850135087967 451.210545063019 438.049649477005 0 17.8029344081879 987 173321.782603901 173321.782603901 78204616 78204616 114470.658022379 114470.658022379 51650368 51650368 1040.08398448403 2296399.59793159 29162.5751872928 2267237.0227443 18518 40877249 519329 40357920 0 0 0 0 452.308243513107 1688997281.78401 210497
168960 123.75 985.284134419969 970.991706746765 456.79342508316 452.153835058212 438.979161500931 0 17.8167095184326 990 173485.91102827 173485.91102827 78442320 78442320 114579.056911748 114579.056911748 51807360 51807360 1040.73906363967 2294713.38016902 29229.8919681096 2265483.48820091 18544 40878846 520926 40357920 0 0 0 0 453.241099357605 1688997282.7273 211136
169472 124.125 985.909620843461 971.02532078358 457.875860929489 453.236270904541 440.047335624695 0 17.8309700489044 993 173596.044824425 173596.044824425 78680024 78680024 114651.794959597 114651.794959597 51964352 51964352 1041.36487357187 2292965.81187266 29294.5709794378 2263671.24089322 18570 40880419 522499 40357920 0 0 0 0 454.313211917877 1688997283.80974 211775
169984 124.5 986.726872617647 971.058172929471 458.868629932404 454.229039907455 440.972066164017 0 17.9645135402679 996 173739.944095337 173739.944095337 78917728 78917728 114746.833471103 114746.833471103 52121344 52121344 1042.21124464952 2297318.72174398 29272.1556372394 2268046.56610674 18716 41368244 524084 40844160 0 0 0 0 455.295383214951 1688997284.80251 212414
170496 124.875 985.202286030811 971.118199325227 460.941819906235 456.302229881287 442.966706991196 0 17.9775557518005 999 173471.499406421 173471.499406421 79155432 79155432 114569.538732259 114569.538732259 52278336 52278336 1042.44129583868 2301492.1906492 29230.5256986954 2272261.66495051 18742 41369804 525644 40844160 0 0 0 0 457.357696771622 1688997286.8757 213053
171008 125.25 986.201663062712 971.146555336602 461.848309993744 457.208719968796 443.860193729401 0 17.9904723167419 1002 173647.466753081 173647.466753081 79393136 79393136 114685.756657438 114685.756657438 52435328 52435328 1043.13312879763 2299917.42281584 29298.3429868465 2270619.07982899 18768 41371399 527239 40844160 0 0 0 0 458.253637552261 1688997287.78219 213692
171520 125.625 986.976221883864 971.179645159996 462.857316017151 458.217725992203 444.856400489807 0 18.0036811828613 1005 173783.84877532 173783.84877532 79630840 79630840 114775.830389623 114775.830389623 52592320 52592320 1043.83579665477 2298369.48777155 29364.8953130775 2269004.59245847 18794 41372975 528815 40844160 0 0 0 0 459.251934289932 1688997288.79119 214331
172032 126 987.714850365205 971.215014210137 463.88144493103 459.241854906082 445.814173936844 0 18.123203754425 1008 173913.904289786 173913.904289786 79868544 79868544 114861.725769285 114861.725769285 52749312 52749312 1044.76210082164 2302875.23851211 29345.3837145965 2273529.85479752 18940 41860797 530397 41330400 0 0 0 0 460.265225172043 1688997289.81532 214970
172544 126.375 986.498313070625 971.275285329398 465.816252946854 461.176662921906 447.682201385498 0 18.1363844871521 1011 173699.700007511 173699.700007511 80106248 80106248 114720.254196729 114720.254196729 52906304 52906304 1045.6571128544 2308479.70506546 29319.9783953991 2279159.72667006 18966 41862312 531912 41330400 0 0 0 0 462.18951010704 1688997291.75013 215609
173056 126.75 987.31283301112 971.307817605273 466.803136110306 462.163546085358 448.656201601028 0 18.1492385864258 1014 173843.118265241 173843.118265241 80343952 80343952 114814.975022283 114814.975022283 53063296 53063296 1046.34752444236 2306929.13883597 29387.4428062416 2277541.69602973 18992 41863908 533508 41330400 0 0 0 0 463.16587305069 1688997292.73701 216248
173568 127.125 988.146090474093 971.341643254262 467.779609918594 463.140019893646 449.619789838791 0 18.1621840000153 1017 173989.83577041 173989.83577041 80581656 80581656 114911.874841266 114911.874841266 53220288 53220288 1047.03680523501 2305378.78767646 29453.1552432533 2275925.63243321 19018 41865486 535086 41330400 0 0 0 0 464.132168054581 1688997293.71349 216887
174080 127.5 988.854887852181 971.379111645859 468.812853097916 464.173263072968 450.58867931366 0 18.2780773639679 1020 174114.638712604 174114.638712604 80819360 80819360 114994.301150881 114994.301150881 53377280 53377280 1048.05848682702 2310073.66909384 29436.9449255064 2280636.72416833 19164 42353317 536677 41816640 0 0 0 0 465.154270887375 1688997294.74673 217526
174592 127.875 987.777606519374 971.441651230663 470.685790061951 466.046200037003 452.396985054016 0 18.2911548614502 1023 173924.954207468 173924.954207468 81057064 81057064 114869.023705696 114869.023705696 53534272 53534272 1049.05705931449 2315878.42844978 29417.3949455192 2286461.03350426 19190 42354870 538230 41816640 0 0 0 0 467.016963720322 1688997296.61967 218165
175104 128.25 988.764762864675 971.473636104487 471.58584189415 466.946251869202 453.283224582672 0 18.3054535388947 1026 174098.769771841 174098.769771841 81294768 81294768 114983.820482704 114983.820482704 53691264 53691264 1049.68593688248 2314218.1950905 29482.6685613761 2284735.52652913 19216 42356466 539826 41816640 0 0 0 0 467.905589580536 1688997297.51972 218804
175616 128.625 989.673352166127 971.508467769929 472.521239042282 467.881649017334 454.202983379364 0 18.3205909729004 1029 174258.751483924 174258.751483924 81532472 81532472 115089.480669085 115089.480669085 53848256 53848256 1050.20916587291 2312328.51967153 29543.4789184392 2282785.04075309 19242 42358046 541406 41816640 0 0 0 0 468.831558942795 1688997298.45512 219443
176128 129 990.265466498823 971.550216067227 473.604747056961 468.965157032013 455.221093416214 0 18.4384417533875 1032 174363.009221212 174363.009221212 81770176 81770176 115158.337864136 115158.337864136 54005248 54005248 1051.15122258225 2316827.21140895 29525.6324236286 2287301.57898532 19388 42845875 542995 42302880 0 0 0 0 469.903918504715 1688997299.53862 220082
176640 129.375 989.123836313692 971.6177193724 475.51086306572 470.871273040771 457.038405418396 0 18.474862575531 1035 174161.994360822 174161.994360822 82007880 82007880 115025.577267081 115025.577267081 54162240 54162240 1050.75352563129 2319516.32089453 29464.7853789428 2290051.53551558 19414 42847389 544509 42302880 0 0 0 0 471.799720525742 1688997301.44474 220721
177152 129.75 989.955545532233 971.65374912718 476.478959083557 471.839369058609 457.993245601654 0 18.488240480423 1038 174308.439255699 174308.439255699 82245584 82245584 115122.297040145 115122.297040145 54319232 54319232 1051.40653721736 2317939.58301623 29530.2099393895 2288409.37307684 19440 42848983 546103 42302880 0 0 0 0 472.757257461548 1688997302.41284 221360
177664 130.125 990.683979535089 971.692931242637 477.494718074799 472.85512804985 458.995668172836 0 18.5015649795532 1041 174436.699756599 174436.699756599 82483288 82483288 115207.006900128 115207.006900128 54476224 54476224 1052.05402997132 2316353.28447082 29593.6819945509 2286759.60247627 19466 42850555 547675 42302880 0 0 0 0 473.762513637543 1688997303.4286 221999
178176 130.5 991.347038423952 971.734873231051 478.540234088898 473.90064406395 459.972403526306 0 18.621267080307 1044 174553.449201131 174553.449201131 82720992 82720992 115284.114263891 115284.114263891 54633216 54633216 1052.78858152568 2320370.64614331 29569.9057651982 2290800.74037811 19612 43338383 549263 42789120 0 0 0 0 474.797416448593 1688997304.47411 222638
178688 130.875 990.094159850499 971.80689882125 480.503421068192 475.863831043243 461.871745109558 0 18.6339957714081 1047 174332.84605415 174332.84605415 82958696 82958696 115138.416550555 115138.416550555 54790208 54790208 1053.79677295762 2326130.83740959 29551.6088419769 2296579.22856761 19638 43339938 550818 42789120 0 0 0 0 476.750470161438 1688997306.4373 223277
179200 131.25 991.002305352942 971.842686797243 481.429600954056 476.790010929108 462.785059690475 0 18.6469011306763 1050 174492.749623419 174492.749623419 83196400 83196400 115244.025127384 115244.025127384 54947200 54947200 1054.46413092519 2324611.4982009 29616.9796936029 2294994.5185073 19664 43341533 552413 42789120 0 0 0 0 477.666281461716 1688997307.36348 223916
179712 131.625 991.686832674073 971.883858190383 482.461806058884 477.822216033936 463.802193880081 0 18.6620182991028 1053 174613.279165895 174613.279165895 83434104 83434104 115323.629063087 115323.629063087 55104192 55104192 1055.00584960514 2322818.26571069 29677.3584945718 2293140.90721611 19690 43343109 553989 42789120 0 0 0 0 478.687974691391 1688997308.39568 224555
180224 132 992.244400890544 971.928981104227 483.553857088089 478.914267063141 464.829268455505 0 18.782233953476 1056 174711.454125397 174711.454125397 83671808 83671808 115388.468877488 115388.468877488 55261184 55261184 1055.93775051451 2327250.59306081 29659.9306343944 2297590.66242642 19836 43830936 555576 43275360 0 0 0 0 479.73686170578 1688997309.48773 225194
180736 132.375 989.958779100845 972.017256727691 486.023269891739 481.383679866791 467.230586290359 0 18.7951257228851 1059 174309.008612879 174309.008612879 83909512 83909512 115122.673073037 115122.673073037 55418176 55418176 1056.68782709365 2332409.24658481 29632.2234658985 2302777.02311891 19862 43832451 557091 43275360 0 0 0 0 482.22811627388 1688997311.95715 225833
181248 132.75 990.845699161298 972.052314357241 486.954849004745 482.315258979797 468.148510456085 0 18.808753490448 1062 174465.174869213 174465.174869213 84147216 84147216 115225.813335356 115225.813335356 55575168 55575168 1057.30309749297 2330800.80349413 29695.7857349529 2301105.01775918 19888 43834045 558685 43275360 0 0 0 0 483.149118185043 1688997312.88873 226472
181760 133.125 991.72586326073 972.088853296861 487.888053894043 483.248463869095 469.068378210068 0 18.8220198154449 1065 174620.151555947 174620.151555947 84384920 84384920 115328.167944466 115328.167944466 55732160 55732160 1057.93534034984 2329232.75278997 29758.4830580727 2299474.26973189 19914 43835627 560267 43275360 0 0 0 0 484.071983337402 1688997313.82193 227111
182272 133.5 992.462884689853 972.12967704132 488.88943696022 484.249846935272 470.002200126648 0 18.945419549942 1068 174749.92410542 174749.92410542 84622624 84622624 115413.876439429 115413.876439429 55889152 55889152 1058.70436084418 2333286.24977403 29737.01261593 2303549.2371581 20060 44323461 561861 43761600 0 0 0 0 485.060937404633 1688997314.82331 227750
182784 133.875 991.121596688658 972.204803364295 490.906867027283 486.267277002335 471.950674533844 0 18.9586446285248 1071 174513.754088356 174513.754088356 84860328 84860328 115257.897560997 115257.897560997 56046144 56046144 1059.38995961087 2338275.05261629 29710.1857451034 2308564.86687119 20086 44325012 563412 43761600 0 0 0 0 487.069668531418 1688997316.84074 228389
183296 134.25 991.88074513746 972.243198567834 491.895746946335 487.256156921387 472.926375627518 0 18.9717221260071 1074 174647.422697892 174647.422697892 85098032 85098032 115346.179215274 115346.179215274 56203136 56203136 1060.02458711182 2336735.11130173 29774.1021833305 2306961.0091184 20112 44326613 565013 43761600 0 0 0 0 488.048068761826 1688997317.82962 229028
183808 134.625 988.056775807307 972.353602063268 495.147840023041 490.508249998093 476.165554761887 0 18.9847102165222 1077 173974.109508519 173974.109508519 85335736 85335736 114901.488405586 114901.488405586 56360128 56360128 1060.67313408269 2335228.47171167 29836.9238586378 2305391.54785303 20138 44328191 566591 43761600 0 0 0 0 491.289433240891 1688997321.08172 229667
184320 135 988.780909357891 972.386163814804 496.153934001923 491.514343976974 477.104559659958 0 19.1059293746948 1080 174101.612798524 174101.612798524 85573440 85573440 114985.698164381 114985.698164381 56517120 56517120 1061.45218404661 2339283.70559828 29815.7298924402 2309467.97570584 20284 44816016 568176 44247840 0 0 0 0 492.284610509872 1688997322.08781 230306
184832 135.375 987.46085573568 972.444453267706 498.178141117096 493.538551092148 479.061335086823 0 19.1191391944885 1083 173869.181667996 173869.181667996 85811144 85811144 114832.188639745 114832.188639745 56674112 56674112 1062.20672887737 2344393.24900965 29789.0243327355 2314604.22467691 20310 44817531 569691 44247840 0 0 0 0 494.298498392105 1688997324.11202 230945
185344 135.75 988.336246958186 972.47290490924 499.106935024261 494.467344999313 479.976590871811 0 19.13263630867 1086 174023.317960703 174023.317960703 86048848 86048848 114933.988209229 114933.988209229 56831104 56831104 1062.81412597564 2342817.96724806 29851.7368767172 2312966.23037134 20336 44819129 571289 44247840 0 0 0 0 495.217004537582 1688997325.04081 231584
185856 136.125 988.924773072093 972.506812852698 500.17778801918 495.538197994232 481.034811496735 0 19.1454255580902 1089 174126.943895058 174126.943895058 86286552 86286552 115002.428128988 115002.428128988 56988096 56988096 1063.47097987242 2341354.27933303 29914.3656854279 2311439.91364761 20362 44820710 572870 44247840 0 0 0 0 496.277044773102 1688997326.11167 232223
186368 136.5 989.657281882703 972.540065409323 501.175117015839 496.535526990891 481.962667703629 0 19.2713584899902 1092 174255.921876034 174255.921876034 86524256 86524256 115087.611849874 115087.611849874 57145088 57145088 1064.10170133837 2345063.10298326 29889.2655833866 2315173.83739987 20508 45308539 574459 44734080 0 0 0 0 497.263126850128 1688997327.10899 232862
186880 136.875 988.345367322257 972.600878441582 503.200129985809 498.560539960861 483.915863513947 0 19.2873084545135 1095 174024.923847385 174024.923847385 86761960 86761960 114935.048819745 114935.048819745 57302080 57302080 1064.59843987091 2349577.52041596 29858.4859756079 2319719.03444035 20534 45310098 576018 44734080 0 0 0 0 499.278207063675 1688997329.13401 233501
187392 137.25 989.210280300027 972.630407165043 504.128940105438 499.48935008049 484.830673217773 0 19.3007686138153 1098 174177.215161806 174177.215161806 86999664 86999664 115035.629870268 115035.629870268 57459072 57459072 1065.17337124916 2347955.81716006 29919.6815631701 2318036.13559689 20560 45311696 577616 44734080 0 0 0 0 500.196644067764 1688997330.06282 234140
187904 137.625 989.913474267301 972.663785181508 505.137878894806 500.498288869858 485.825116634369 0 19.3157241344452 1101 174301.031472026 174301.031472026 87237368 87237368 115117.404557164 115117.404557164 57616064 57616064 1065.72015553482 2346275.34833925 29979.0362555262 2316296.31208373 20586 45313280 579200 44734080 0 0 0 0 501.194828510284 1688997331.07176 234779
188416 138 990.400903997568 972.701900076391 506.254641056061 501.615051031113 486.872739553452 0 19.4374759197235 1104 174386.856654695 174386.856654695 87475072 87475072 115174.087941027 115174.087941027 57773056 57773056 1066.35564096833 2349974.8976574 29954.852464906 2320020.04519249 20732 45801108 580788 45220320 0 0 0 0 502.296509742737 1688997332.18852 235418
188928 138.375 989.514216506281 972.759493385896 508.068435907364 503.428845882416 488.618808031082 0 19.4519839286804 1107 174230.731348451 174230.731348451 87712776 87712776 115070.974724262 115070.974724262 57930048 57930048 1067.06411721681 2354924.2325533 29927.5648718107 2324996.66768149 20758 45802621 582301 45220320 0 0 0 0 504.104196071625 1688997334.00231 236057
189440 138.75 990.347926608966 972.791038997692 509.007788896561 504.368198871613 489.545070171356 0 19.4651198387146 1110 174377.52855308 174377.52855308 87950480 87950480 115167.927180885 115167.927180885 58087040 58087040 1067.68228495691 2353422.64596792 29989.7978407366 2323432.84812718 20784 45804220 583900 45220320 0 0 0 0 505.03321146965 1688997334.94167 236696
189952 139.125 991.076469047696 972.82548348623 509.999181985855 505.359591960907 490.523757457733 0 19.4777796268463 1113 174505.808147047 174505.808147047 88188184 88188184 115252.649650915 115252.649650915 58244032 58244032 1068.32074289096 2351968.24253346 30051.2062858964 2321917.03624756 20810 45805802 585482 45220320 0 0 0 0 506.013950586319 1688997335.93306 237335
190464 139.5 991.708897027102 972.862967254315 511.038192987442 506.398602962494 491.497315406799 0 19.5948889255524 1116 174617.1641918 174617.1641918 88425888 88425888 115326.194934873 115326.194934873 58401024 58401024 1069.14338487519 2356061.175349 30032.5815756274 2326028.59377337 20956 46293637 587077 45706560 0 0 0 0 507.040321111679 1688997336.97207 237974
190976 139.875 990.75066247435 972.925109440424 512.890574932098 508.25098490715 493.284922838211 0 19.6079533100128 1119 174448.441090965 174448.441090965 88663592 88663592 115214.761483832 115214.761483832 58558016 58558016 1069.99756496447 2361307.43207638 30012.365678133 2331295.06639825 20982 46295194 588634 45706560 0 0 0 0 508.884229421616 1688997338.82445 238613
191488 140.25 991.378190822982 972.961391663232 513.930599927902 509.291009902954 494.309971570969 0 19.6234979629517 1122 174558.934423249 174558.934423249 88901296 88901296 115287.736987912 115287.736987912 58715008 58715008 1070.50598063938 2359586.61250722 30071.004315797 2329515.60819142 21008 46296789 590229 45706560 0 0 0 0 509.913708925247 1688997339.86448 239252
192000 140.625 992.175954350295 972.996041220845 514.881747961044 510.242157936096 495.247871875763 0 19.6361789703369 1125 174699.402261394 174699.402261394 89139000 89139000 115380.509203971 115380.509203971 58872000 58872000 1071.10791107443 2358074.82938673 30131.0346174329 2327943.79476929 21034 46298367 591807 45706560 0 0 0 0 510.853987693787 1688997340.81562 239891
192512 141 992.824973709939 973.034735772726 515.907953977585 511.268363952637 496.208013057709 0 19.754230260849 1128 174813.67966722 174813.67966722 89376704 89376704 115455.983905682 115455.983905682 59028992 59028992 1071.88138715153 2362041.04313084 30111.2070545098 2331929.83607633 21180 46786193 593393 46192800 0 0 0 0 511.869015455246 1688997341.84183 240530
193024 141.375 991.731780618218 973.101781857727 517.832783937454 513.193193912506 498.068167924881 0 19.7669341564178 1131 174621.193466721 174621.193466721 89614408 89614408 115328.856076159 115328.856076159 59185984 59185984 1072.725115758 2367234.80841905 30088.4671688886 2337146.34125017 21206 46787709 594909 46192800 0 0 0 0 513.783602237701 1688997343.76666 241169
193536 141.75 992.507453880054 973.136650915959 518.79189991951 514.152309894562 499.012385606766 0 19.7820734977722 1134 174757.771716374 174757.771716374 89852112 89852112 115419.059407065 115419.059407065 59342976 59342976 1073.23161046086 2365532.85688382 30146.8979759429 2335385.95890787 21232 46789306 596506 46192800 0 0 0 0 514.7320291996 1688997344.72578 241808
194048 142.125 993.172191159749 973.174706473498 519.80705499649 515.167464971542 500.013726234436 0 19.7958447933197 1137 174874.81668699 174874.81668699 90089816 90089816 115496.36195152 115496.36195152 59499968 59499968 1073.79613886603 2363961.44188247 30205.4296772033 2333756.01220527 21258 46790888 598088 46192800 0 0 0 0 515.736578464508 1688997345.74093 242447
194560 142.5 993.927642695333 973.212488140453 520.773741006851 516.134150981903 500.91273188591 0 19.9149477481842 1140 175007.834355001 175007.834355001 90327520 90327520 115584.213690389 115584.213690389 59656960 59656960 1074.46705603188 2367683.72209335 30183.1591914396 2337500.56290191 21404 47278720 599680 46679040 0 0 0 0 516.692719221115 1688997346.70762 243086
195072 142.875 992.803701163133 973.282935670905 522.717835903168 518.07824587822 502.779967308044 0 19.940509557724 1143 174809.934060208 174809.934060208 90565224 90565224 115453.510113335 115453.510113335 59813952 59813952 1074.63843979996 2371369.72662988 30144.5461500838 2341225.1804798 21430 47280280 601240 46679040 0 0 0 0 518.626096487045 1688997348.65171 243725
195584 143.25 993.591222873079 973.318749771644 523.665914058685 519.026324033737 503.713557004929 0 19.9546773433685 1146 174948.598549498 174948.598549498 90802928 90802928 115545.09130466 115545.09130466 59970944 59970944 1075.16119234449 2369728.14152289 30203.0481098741 2339525.09341301 21456 47281880 602840 46679040 0 0 0 0 519.563885450363 1688997349.59979 244364
196096 143.625 994.323240361243 973.356835433156 524.64151597023 520.001925945282 504.675575017929 0 19.9682512283325 1149 175077.490019873 175077.490019873 91040632 91040632 115630.217889476 115630.217889476 60127936 60127936 1075.73192023914 2368194.87310718 30261.4838661219 2337933.38924106 21482 47283460 604420 46679040 0 0 0 0 520.528916597366 1688997350.57539 245003
196608 144 994.659610475656 973.403897706013 525.822911977768 521.18332195282 505.787863731384 0 20.0980317592621 1152 175136.717072967 175136.717072967 91278336 91278336 115669.334494662 115669.334494662 60284928 60284928 1076.31385434234 2371702.14993502 30237.3616749013 2341464.78826012 21628 47771295 606015 47165280 0 0 0 0 521.668208837509 1688997351.75679 245642
197120 144.375 992.44124112147 973.492003475945 528.348176956177 523.708586931229 508.239704847336 0 20.1108090877533 1155 174746.113170028 174746.113170028 91516040 91516040 115411.359500846 115411.359500846 60441920 60441920 1076.66061761507 2375744.64839604 30201.9465582861 2345542.70183776 21654 47772819 607539 47165280 0 0 0 0 524.214812040329 1688997354.28205 246281
197632 144.75 993.11554437409 973.528586353749 529.351948976517 524.712358951569 509.227739334106 0 20.1276965141296 1158 174864.842488814 174864.842488814 91753744 91753744 115489.774475835 115489.774475835 60598912 60598912 1077.11062372951 2373966.57304342 30258.1324096696 2343708.44063375 21680 47774421 609141 47165280 0 0 0 0 525.207923412323 1688997355.28583 246920
198144 145.125 993.658977878313 973.568772802482 530.423598051071 525.784008026123 510.283974409103 0 20.1419577598572 1161 174960.528650064 174960.528650064 91991448 91991448 115552.970559313 115552.970559313 60755904 60755904 1077.57723708285 2372228.09369897 30313.4264499269 2341914.66724905 21706 47776005 610725 47165280 0 0 0 0 526.269206047058 1688997356.35748 247559
198656 145.5 994.352718055693 973.606862179213 531.414436101913 526.774846076965 511.210398197174 0 20.2585694789886 1164 175082.680364971 175082.680364971 92229152 92229152 115633.645861481 115633.645861481 60912896 60912896 1078.39829358512 2376243.31464643 30296.419106223 2345946.89554021 21852 48263846 612326 47651520 0 0 0 0 527.24639582634 1688997357.34831 248198
199168 145.875 993.101004853239 973.678499714298 533.437766075134 528.798176050186 513.168631792068 0 20.2714331150055 1167 174862.282413063 174862.282413063 92466856 92466856 115488.08366957 115488.08366957 61069888 61069888 1079.17781265454 2381216.00685847 30275.9353917103 2350940.07146676 21878 48265412 613892 47651520 0 0 0 0 529.261980056763 1688997359.37164 248837
199680 146.25 993.863979973962 973.713552570053 534.39015007019 529.750560045242 514.1081199646 0 20.2846343517303 1170 174996.624811652 174996.624811652 92704560 92704560 115576.810328942 115576.810328942 61226880 61226880 1079.77356733945 2379781.00558558 30335.7206747464 2349445.28491084 21904 48267011 615491 47651520 0 0 0 0 530.203917980194 1688997360.32403 249476
200192 146.625 994.536683945009 973.751422545696 535.389243125916 530.749653100967 515.09418296814 0 20.2974183559418 1173 175115.072533677 175115.072533677 92942264 92942264 115655.039322885 115655.039322885 61383872 61383872 1080.36141945602 2378331.06306445 30394.194213002 2347936.86885144 21930 48268595 617075 47651520 0 0 0 0 531.192720174789 1688997361.32312 250115
200704 147 995.289650622533 973.789082508765 536.34410405159 531.704514026642 515.983992338181 0 20.413544178009 1176 175247.652675243 175247.652675243 93179968 93179968 115742.602096691 115742.602096691 61540864 61540864 1081.13355711612 2382221.45746164 30375.8156490211 2351845.64181262 22076 48756424 618664 48137760 0 0 0 0 532.137009620667 1688997362.27798 250754
201216 147.375 994.278322147663 973.859116987273 538.242695093155 533.603105068207 517.818756103516 0 20.4262351989746 1179 175069.580953917 175069.580953917 93417672 93417672 115624.994333782 115624.994333782 61697856 61697856 1081.96562921628 2387282.68943292 30354.3797459684 2356928.30968695 22102 48757941 620181 48137760 0 0 0 0 534.025288820267 1688997364.17657 251393
