# Scalar ASCII output created by CarpetIOScalar
# created on libaas504-p028.laboratori.local by o.rossi on May 15 2023 at 09:48:48+0200
# parameter filename: "TOV_example.par"
# Build ID: build-sim-ubntlts2004-azr.laboratori.local-studente-2021.03.14-22.06.53-121802
# Simulation ID: run-TOV_example-libaas504-p028.laboratori.local-o.rossi-2023.05.15-07.48.40-12045
# Run ID: run-TOV_example-libaas504-p028.laboratori.local-o.rossi-2023.05.15-07.48.40-12045
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
73728 72 1552.0299447652 1568.45183461352 173.610179901123 167.007086992264 163.201112747192 0 10.4668779373169 432 206357.901455981 206357.901455981 34463232 34463232 101316.514794272 101316.514794272 16920576 16920576 780.473396881893 2068480.36251447 21588.0055990555 2046892.35691542 8188 21963151 224911 21738240 0 0 0 0 172.077128648758 1684137095.11251 92282
74240 72.5 1546.85590053397 1568.19981246262 175.332448959351 168.729356050491 164.854889154434 0 10.4802408218384 435 205669.960534997 205669.960534997 34702560 34702560 100978.753186858 100978.753186858 17038080 17038080 783.579397575724 2096326.85558079 21584.2242097138 2074742.63137107 8214 21964597 226357 21738240 0 0 0 0 173.790737628937 1684137096.83478 92921
74752 73 1549.37945773912 1568.08681491578 176.21938586235 169.616292953491 165.728565216064 0 10.4935402870178 438 206005.492700993 206005.492700993 34941888 34941888 101143.49100121 101143.49100121 17155584 17155584 785.067277164416 2093819.99183986 21699.9229779601 2072120.0688619 8240 21966091 227851 21738240 0 0 0 0 174.666389703751 1684137097.72172 93560
75264 73.5 1552.04851959128 1567.99187516894 177.087453842163 170.484360933304 166.583307743073 0 10.5081219673157 441 206360.371164857 206360.371164857 35181216 35181216 101317.727358919 101317.727358919 17273088 17273088 786.546561906189 2091300.69143858 21809.2930009641 2069491.39843762 8266 21967537 229297 21738240 0 0 0 0 175.52236199379 1684137098.58979 94199
75776 74 1553.94828019381 1567.90215547597 178.037369966507 171.434277057648 167.453732967377 0 10.6492776870728 444 206612.963334568 206612.963334568 35420544 35420544 101441.743731052 101441.743731052 17390592 17390592 788.764769680407 2090429.78343061 21787.4063536901 2068642.37707692 8412 22556551 230791 22325760 0 0 0 0 176.460902929306 1684137099.5397 94838
76288 74.5 1547.40091431285 1567.64616404848 179.925983905792 173.322890996933 169.258653640747 0 10.6698353290558 447 205742.425567036 205742.425567036 35659872 35659872 101014.331686343 101014.331686343 17508096 17508096 790.638312534171 2114661.53569067 21751.7405231493 2092909.79516752 8438 22558001 232241 22325760 0 0 0 0 178.339802503586 1684137101.42832 95477
76800 75 1548.71306517206 1567.51893154978 180.941390991211 174.338298082352 170.243116855621 0 10.7007021903992 450 205916.889145278 205916.889145278 35899200 35899200 101099.988894432 101099.988894432 17625600 17625600 790.78175533532 2108685.54255426 21829.3153680838 2086856.22718618 8464 22559496 233736 22325760 0 0 0 0 179.344597101212 1684137102.44373 96116
77312 75.5 1551.24623230352 1567.42448570291 181.817055940628 175.213963031769 171.105514287949 0 10.7143268585205 453 206253.699047076 206253.699047076 36138528 36138528 101265.354044774 101265.354044774 17743104 17743104 792.229566495432 2106208.39945635 21936.9916692824 2084271.40778707 8490 22560948 235188 22325760 0 0 0 0 180.209794998169 1684137103.31939 96755
77824 76 1552.90656459577 1567.33284505262 182.788837909698 176.185745000839 172.01225399971 0 10.8348908424377 456 206474.456828654 206474.456828654 36377856 36377856 101373.740536812 101373.740536812 17860608 17860608 795.428316765106 2108066.91524424 21943.8740490682 2086123.04119518 8636 23149960 236680 22913280 0 0 0 0 181.169558048248 1684137104.29117 97394
78336 76.5 1547.72515841323 1567.1107641622 184.541661977768 177.938569068909 173.695895195007 0 10.8482091426849 459 205785.537062623 205785.537062623 36617184 36617184 101035.498341216 101035.498341216 17978112 17978112 798.283807260351 2134584.34647506 21937.0381795578 2112647.3082955 8662 23151413 238133 22913280 0 0 0 0 182.913405179977 1684137106.044 98033
78848 77 1550.37818066327 1567.01881142143 185.398178815842 178.795085906982 174.537075519562 0 10.863614320755 462 206138.282900988 206138.282900988 36856512 36856512 101208.687633698 101208.687633698 18095616 18095616 799.550447418579 2131708.29596383 22044.1693139965 2109664.12664984 8688 23152903 239623 22913280 0 0 0 0 183.759449005127 1684137106.90051 98672
79360 77.5 1553.41590105467 1566.94584608409 186.207279920578 179.604187011719 175.321732282639 0 10.8880155086517 465 206542.178204229 206542.178204229 37095840 37095840 101406.990020849 101406.990020849 18213120 18213120 800.143482872924 2127054.0325689 22127.3203711407 2104926.71219776 8714 23154357 241077 22913280 0 0 0 0 184.558289527893 1684137107.70961 99311
79872 78 1555.06050519463 1566.87199415995 187.17484498024 180.571752071381 176.215445518494 0 11.0201308727264 468 206760.844770678 206760.844770678 37335168 37335168 101514.349779105 101514.349779105 18330624 18330624 802.598721828001 2127047.93555227 22115.0803788096 2104932.85517347 8860 23743367 242567 23500800 0 0 0 0 185.514313459396 1684137108.67718 99950
80384 78.5 1547.6344977407 1566.62582490158 189.204346895218 182.601253986359 178.172704935074 0 11.0343508720398 471 205773.482819603 205773.482819603 37574496 37574496 101029.580012513 101029.580012513 18448128 18448128 805.138530790753 2152409.95726532 22101.5149767258 2130308.4422886 8886 23744824 244024 23500800 0 0 0 0 187.533755302429 1684137110.70668 100589
80896 79 1550.2395356234 1566.53737247889 190.058612823486 183.455519914627 179.013532400131 0 11.0484192371368 474 206119.848656487 206119.848656487 37813824 37813824 101199.636885495 101199.636885495 18565632 18565632 806.512914216886 2149926.94392593 22210.4313048978 2127716.51262104 8912 23746315 245515 23500800 0 0 0 0 188.377376317978 1684137111.56095 101228
81408 79.5 1552.4224087732 1566.45531735841 190.960132837296 184.357039928436 179.900358915329 0 11.0624468326569 477 206410.083470485 206410.083470485 38053152 38053152 101342.134844714 101342.134844714 18683136 18683136 807.792280659154 2147201.48599361 22311.7580649535 2124889.72792866 8938 23747771 246971 23500800 0 0 0 0 189.268498897552 1684137112.46247 101867
81920 80 1553.65379105685 1566.37581840296 191.972575902939 185.36948299408 180.847905874252 0 11.1785280704498 480 206573.808058919 206573.808058919 38292480 38292480 101422.519480191 101422.519480191 18800640 18800640 810.810565773247 2148790.11587388 22316.2574134625 2126473.85846042 9084 24336782 248462 24088320 0 0 0 0 190.246524095535 1684137113.47491 102506
82432 80.5 1544.82158225036 1566.08716808677 194.197571992874 187.594479084015 182.96564412117 0 11.234375 483 205399.477576008 205399.477576008 38531808 38531808 100845.952889304 100845.952889304 18918144 18918144 810.72457943219 2166861.3151722 22232.1584372954 2144629.1567349 9110 24338238 249918 24088320 0 0 0 0 192.485021352768 1684137115.69991 103145
82944 81 1547.14667770769 1565.98638330805 195.079081773758 188.475988864899 183.832468032837 0 11.2491598129272 486 205708.622268015 205708.622268015 38771136 38771136 100997.735120758 100997.735120758 19035648 19035648 811.977739288142 2164164.30409095 22335.6119261039 2141828.69216484 9136 24339721 251401 24088320 0 0 0 0 193.356052160263 1684137116.58142 103784
83456 81.5 1549.64405933934 1565.90066802177 195.936893939972 189.333801031113 184.665901660919 0 11.2734241485596 489 206040.674129758 206040.674129758 39010464 39010464 101160.764193672 101160.764193672 19153152 19153152 812.528282626921 2159612.07295279 22416.0387785514 2137196.03417424 9162 24341179 252859 24088320 0 0 0 0 194.203492879868 1684137117.43923 104423
83968 82 1551.14489751953 1565.81440715708 196.914133787155 190.311040878296 185.577668190002 0 11.3980085849762 492 206240.225574197 206240.225574197 39249792 39249792 101258.738910075 101258.738910075 19270656 19270656 815.421695658102 2160989.66561086 22418.3629211411 2138571.30268971 9308 24930186 254346 24675840 0 0 0 0 195.169446706772 1684137118.41647 105062
84480 82.5 1546.15069374254 1565.60784035494 198.693036794662 192.089943885803 187.283564090729 0 11.4118747711182 495 205576.196240008 205576.196240008 39489120 39489120 100932.717287513 100932.717287513 19388160 19388160 817.741559325808 2185152.51729418 22402.2622808744 2162750.25501331 9334 24931645 255805 24675840 0 0 0 0 196.938781499863 1684137120.19537 105701
84992 83 1548.52993265877 1565.52106982289 199.560292959213 192.957200050354 188.136974096298 0 11.4271669387817 498 205892.53984631 205892.53984631 39728448 39728448 101088.034003965 101088.034003965 19505664 19505664 819.026424130868 2182635.38812201 22506.5940192439 2160128.79410276 9360 24933140 257300 24675840 0 0 0 0 197.795640230179 1684137121.06263 106340
85504 83.5 1551.4661349384 1565.45322143029 200.355307817459 193.7522149086 188.916547060013 0 11.4412846565247 501 206282.93730141 206282.93730141 39967776 39967776 101279.709288779 101279.709288779 19623168 19623168 820.193742918576 2179815.6748552 22602.9729515666 2157212.70190364 9386 24934599 258759 24675840 0 0 0 0 198.580183267593 1684137121.85764 106979
86016 84 1553.68086002432 1565.39110771378 201.237658977509 194.634566068649 189.718769311905 0 11.5723352432251 504 206577.407148834 206577.407148834 40207104 40207104 101424.286542388 101424.286542388 19740672 19740672 821.954222573399 2178283.47422452 22575.7002236528 2155707.77400087 9532 25523608 260248 25263360 0 0 0 0 199.450996160507 1684137122.73999 107618
86528 84.5 1545.30935496171 1565.13729556251 203.456880807877 196.853787899017 191.855131149292 0 11.6042897701263 507 205464.331835709 205464.331835709 40446432 40446432 100877.794691901 100877.794691901 19858176 19858176 823.496479509935 2200086.60341271 22539.1865619605 2177547.41685075 9558 25525063 261703 25263360 0 0 0 0 201.660586357117 1684137124.95921 108257
87040 85 1547.66085320262 1565.05005900435 204.320828914642 197.717736005783 192.70415520668 0 11.6190776824951 510 205776.98704182 205776.98704182 40685760 40685760 101031.300497067 101031.300497067 19975680 19975680 824.676688081021 2197389.34239879 22639.4410837023 2174749.90131509 9584 25526556 263196 25263360 0 0 0 0 202.514212608337 1684137125.82316 108896
87552 85.5 1549.98945652516 1564.97380882124 205.18508887291 198.58199596405 193.555289506912 0 11.6325283050537 513 206086.598139585 206086.598139585 40925088 40925088 101183.311721962 101183.311721962 20093184 20093184 825.981575235562 2195033.65420362 22738.2254566799 2172295.42874694 9610 25528010 264650 25263360 0 0 0 0 203.368109941483 1684137126.68742 109535
88064 86 1551.18204854212 1564.89355423565 206.192818880081 199.589725971222 194.489514350891 0 11.7784588336945 516 206245.16517416 206245.16517416 41164416 41164416 101261.164128829 101261.164128829 20210688 20210688 828.142169233183 2194663.90333923 22723.4965420835 2171940.40679715 9756 26117020 266140 25850880 0 0 0 0 204.36522936821 1684137127.69515 110174
88576 86.5 1544.96563787448 1564.67678557627 208.160973787308 201.557880878448 196.37152338028 0 11.7925245761871 519 205418.63121179 205418.63121179 41403744 41403744 100855.356840446 100855.356840446 20328192 20328192 829.38556611349 2215392.75354429 22679.8528149032 2192712.90072938 9782 26118471 267591 25850880 0 0 0 0 206.32190155983 1684137129.66331 110813
89088 87 1546.01567557275 1564.57304190486 209.188360929489 202.58526802063 197.38111448288 0 11.8101897239685 522 205558.244224152 205558.244224152 41643072 41643072 100923.903301389 100923.903301389 20445696 20445696 830.337542655025 2212179.9623739 22771.9478216878 2189408.01455222 9808 26119955 269075 25850880 0 0 0 0 207.338217735291 1684137130.6907 111452
89600 87.5 1547.75715315366 1564.48458713056 210.123392820358 203.520299911499 198.299967050552 0 11.8258635997772 525 205789.79108331 205789.79108331 41882400 41882400 101037.586957871 101037.586957871 20563200 20563200 831.400322663113 2209274.83358563 22862.8322503891 2186412.00133524 9834 26121404 270524 25850880 0 0 0 0 208.263426542282 1684137131.62573 112091
90112 88 1548.94244494234 1564.39820316333 211.12973690033 204.52664399147 199.241649150848 0 11.9466331005096 528 205947.387479534 205947.387479534 42121728 42121728 101114.962805836 101114.962805836 20680704 20680704 834.112281887618 2210466.18714156 22864.5687791009 2187601.61836246 9980 26710416 272016 26438400 0 0 0 0 209.258666276932 1684137132.63207 112730
90624 88.5 1543.35238304064 1564.17999980143 213.036829948425 206.433737039566 201.078849554062 0 11.9604144096375 531 205204.132849084 205204.132849084 42361056 42361056 100750.043564893 100750.043564893 20798208 20798208 836.428867596623 2233794.09558081 22852.1866559347 2210941.90892487 10006 26711875 273475 26438400 0 0 0 0 211.155843019485 1684137134.53916 113369
91136 89 1545.47774544883 1564.09047676912 213.917627811432 207.314534902573 201.945013046265 0 11.9752488136292 534 205486.721034876 205486.721034876 42600384 42600384 100888.787222899 100888.787222899 20915712 20915712 837.578106093847 2231189.30358625 22949.8739740134 2208239.42961224 10032 26713369 274969 26438400 0 0 0 0 212.02613067627 1684137135.41996 114008
91648 89.5 1548.19520854651 1564.02101295817 214.716383934021 208.113291025162 202.729165792465 0 11.989661693573 537 205848.034928343 205848.034928343 42839712 42839712 101066.183213916 101066.183213916 21033216 21033216 838.726707170369 2228591.87882709 23042.6273000276 2205549.25152706 10058 26714826 276426 26438400 0 0 0 0 212.814521789551 1684137136.21872 114647
92160 90 1550.26811906503 1563.95548523681 215.599198818207 208.996105909348 203.541921854019 0 12.1141059398651 540 206123.649110886 206123.649110886 43079040 43079040 101201.502812565 101201.502812565 21150720 21150720 840.985906694995 2228665.6497826 23033.3101599041 2205632.3396227 10204 27303839 277919 27025920 0 0 0 0 213.686054706573 1684137137.10153 115286
92672 90.5 1543.93719748931 1563.73880360529 217.622038841248 211.018945932388 205.475675106049 0 12.1490108966827 543 205281.889778179 205281.889778179 43318368 43318368 100788.220252102 100788.220252102 21268224 21268224 841.898054671791 2248004.88403558 22983.4217125416 2225021.46232304 10230 27305292 279372 27025920 0 0 0 0 215.699065685272 1684137139.12437 115925
93184 91 1546.24559274726 1563.65951557378 218.471117973328 211.868025064468 206.311195850372 0 12.162379026413 546 205588.814011676 205588.814011676 43557696 43557696 100938.912294541 100938.912294541 21385728 21385728 843.097504764971 2245621.86532848 23081.3155842636 2222540.54974422 10256 27306788 280868 27025920 0 0 0 0 216.537893533707 1684137139.97345 116564
93696 91.5 1548.43431271438 1563.5885409035 219.334105968475 212.731013059616 207.160872936249 0 12.1756939888 549 205879.826218504 205879.826218504 43797024 43797024 101081.791933995 101081.791933995 21503232 21503232 844.311447319767 2243285.56988161 23175.2730973884 2220110.29678422 10282 27308247 282327 27025920 0 0 0 0 217.390457868576 1684137140.83644 117203
94208 92 1549.94538301399 1563.51904758969 220.288041830063 213.684948921204 208.04953455925 0 12.2963700294495 552 206080.73812554 206080.73812554 44036352 44036352 101180.434603153 101180.434603153 21620736 21620736 846.835301942141 2244150.89130192 23174.1497328178 2220976.7415691 10428 27897258 283818 27613440 0 0 0 0 218.333352327347 1684137141.79038 117842
94720 92.5 1544.97734508404 1563.33766674894 222.14023399353 215.537141084671 209.832356452942 0 12.3103227615356 555 205420.187802374 205420.187802374 44275680 44275680 100856.121087086 100856.121087086 21738240 21738240 849.049721654968 2266719.49797985 23161.2639189756 2243558.23406088 10454 27898715 285275 27613440 0 0 0 0 220.175699472427 1684137143.64257 118481
95232 93 1545.36422288278 1563.23578338096 223.251048803329 216.64795589447 210.926760435104 0 12.3267524242401 558 205471.627074494 205471.627074494 44515008 44515008 100881.376469788 100881.376469788 21855744 21855744 850.028795740416 2263822.63757579 23251.89020559 2240570.7473702 10480 27900203 286763 27613440 0 0 0 0 221.275207996368 1684137144.75338 119120
95744 93.5 1547.9479565245 1563.17180932382 224.052263975143 217.449171066284 211.71390748024 0 12.3408007621765 561 205815.160299497 205815.160299497 44754336 44754336 101050.042601919 101050.042601919 21973248 21973248 851.166847410992 2261358.71592986 23342.6550869206 2238016.06084294 10506 27901659 288219 27613440 0 0 0 0 222.066085100174 1684137145.5546 119759
96256 94 1549.12218328896 1563.09924069997 225.049386978149 218.44629406929 212.64350271225 0 12.4768815040588 564 205971.2854901 205971.2854901 44993664 44993664 101126.696125103 101126.696125103 22090752 22090752 853.465966074138 2261706.57396224 23336.5065959694 2238370.06736627 10652 28490671 289711 28200960 0 0 0 0 223.051775932312 1684137146.55172 120398
96768 94.5 1542.24559521741 1562.87367239899 227.190527915955 220.587435007095 214.702652692795 0 12.490332365036 567 205056.974340107 205056.974340107 45232992 45232992 100677.792455793 100677.792455793 22208256 22208256 854.749091358968 2281566.43871324 23299.1597690211 2258267.27894422 10678 28492124 291164 28200960 0 0 0 0 225.183280944824 1684137148.69286 121037
97280 95 1544.30751048265 1562.79178716313 228.061576843262 221.458483934402 215.560501337051 0 12.5035085678101 570 205331.126593774 205331.126593774 45472320 45472320 100812.394284308 100812.394284308 22325760 22325760 855.926355671111 2279277.40983925 23394.7071077773 2255882.70273148 10704 28493620 292660 28200960 0 0 0 0 226.044036149979 1684137149.56391 121676
97792 95.5 1546.38057461853 1562.71999644893 228.928699970245 222.325607061386 216.414172172546 0 12.5170347690582 573 205606.76120128 205606.76120128 45711648 45711648 100947.723911098 100947.723911098 22443264 22443264 857.083876706253 2276943.44210409 23485.6644014999 2253457.77770259 10730 28495081 294121 28200960 0 0 0 0 226.900747537613 1684137150.43103 122315
98304 96 1547.31923191913 1562.64211563709 229.95713186264 223.354038953781 217.376064777374 0 12.6403343677521 576 205731.565075967 205731.565075967 45950976 45950976 101008.999459681 101008.999459681 22560768 22560768 859.386562898318 2277381.70425581 23480.6791822898 2253901.02507352 10876 29084093 295613 28788480 0 0 0 0 227.892218589783 1684137151.45947 122954
98816 96.5 1539.68415547126 1562.38695870087 232.233783960342 225.630691051483 219.582617521286 0 12.6544063091278 579 204716.405311459 204716.405311459 46190304 46190304 100510.581669164 100510.581669164 22678272 22678272 861.422545699497 2299024.45281317 23465.109041925 2275559.34377125 10902 29085548 297068 28788480 0 0 0 0 230.184235334396 1684137153.73612 123593
99328 97 1542.00567941803 1562.3046552505 233.061402797699 226.45830988884 220.393593549728 0 12.6703972816467 582 205025.075135422 205025.075135422 46429632 46429632 100662.130752409 100662.130752409 22795776 22795776 862.343266003161 2296122.51263255 23552.7701877733 2272569.74244477 10928 29087043 298563 28788480 0 0 0 0 231.001757621765 1684137154.56374 124232
99840 97.5 1544.02914519012 1562.22685331612 233.930408000946 227.327315092087 221.249358415604 0 12.6837255954742 585 205294.115144478 205294.115144478 46668960 46668960 100794.222598011 100794.222598011 22913280 22913280 863.493193233526 2293839.38641973 23642.4436307339 2270196.942789 10954 29088500 300020 28788480 0 0 0 0 231.860297679901 1684137155.43274 124871
100352 98 1545.53289033467 1562.15080636072 234.873873949051 228.270781040192 222.124851465225 0 12.8088324069977 588 205494.053098898 205494.053098898 46908288 46908288 100892.387081047 100892.387081047 23030784 23030784 865.634993898635 2293925.8313414 23634.1257051092 2270291.70563629 11100 29677516 301516 29376000 0 0 0 0 232.792579650879 1684137156.37621 125510
100864 98.5 1539.91600375887 1561.93713944696 236.875392913818 230.272300004959 224.05478811264 0 12.8231048583984 591 204747.231859779 204747.231859779 47147616 47147616 100525.716725379 100525.716725379 23148288 23148288 867.509776058154 2314928.93356116 23617.3725573523 2291311.56100381 11126 29679002 303002 29376000 0 0 0 0 234.784346342087 1684137158.37773 126149
101376 99 1541.33821831724 1561.84374275785 237.830733776093 231.227640867233 224.995648145676 0 12.8375236988068 594 204936.32950746 204936.32950746 47386944 47386944 100618.558891749 100618.558891749 23265792 23265792 868.556729655252 2312436.30581341 23709.8535033394 2288726.45231007 11152 29680523 304523 29376000 0 0 0 0 235.729225158691 1684137159.33307 126788
101888 99.5 1542.93431141915 1561.76225669772 238.758147954941 232.155055046082 225.909955501556 0 12.8506565093994 597 205148.54604629 205148.54604629 47626272 47626272 100722.751849442 100722.751849442 23383296 23383296 869.694320079756 2310191.88945768 23800.2350221218 2286391.65443556 11178 29682002 306002 29376000 0 0 0 0 236.646212816238 1684137160.26048 127427
102400 100 1544.41891020825 1561.68659722921 239.700471878052 233.097378969193 226.788572072983 0 12.9691119194031 600 205345.938301289 205345.938301289 47865600 47865600 100819.666458395 100819.666458395 23500800 23500800 872.063768306159 2310956.28454969 23800.990143941 2287155.29440574 11324 30271044 307524 29963520 0 0 0 0 237.577475786209 1684137161.20281 128066
102912 100.5 1539.63205073328 1561.49148317003 241.594303846359 234.9912109375 228.612693786621 0 12.9840891361237 603 204709.477465497 204709.477465497 48104928 48104928 100507.180271869 100507.180271869 23618304 23618304 874.005608533034 2331940.2493754 23788.959811525 2308151.28956387 11350 30272554 309034 29963520 0 0 0 0 239.461006879807 1684137163.09664 128705
103424 101 1541.45903600047 1561.40914265584 242.483509778976 235.880416870117 229.488701105118 0 12.9972717761993 606 204952.393426623 204952.393426623 48344256 48344256 100626.445870111 100626.445870111 23735808 23735808 875.118694350367 2329690.78343579 23883.8452946488 2305806.93814115 11376 30274095 310575 29963520 0 0 0 0 240.340146064758 1684137163.98584 129344
103936 101.5 1543.23881476164 1561.33306681405 243.377852916718 236.774760007858 230.369784593582 0 13.0108723640442 609 205189.032810708 205189.032810708 48583584 48583584 100742.62982764 100742.62982764 23853312 23853312 876.225410019426 2327431.50235104 23974.9663249639 2303456.53602608 11402 30275605 312085 29963520 0 0 0 0 241.224199056625 1684137164.88019 129983
104448 102 1544.99899795906 1561.2653657962 244.273149967194 237.670057058334 231.199258804321 0 13.1322026252747 612 205423.066768637 205423.066768637 48822912 48822912 100857.534586768 100857.534586768 23970816 23970816 878.391892431586 2327728.03604356 23973.1994167176 2303754.83662684 11548 30864671 313631 30551040 0 0 0 0 242.107079982758 1684137165.77548 130622
104960 102.5 1540.17694981178 1561.07876610745 246.185953855515 239.582860946655 233.04293847084 0 13.1454842090607 615 204781.927246975 204781.927246975 49062240 49062240 100542.751283713 100542.751283713 24088320 24088320 880.315487836349 2348468.98497832 23961.3201980445 2324507.66478028 11574 30866181 315141 30551040 0 0 0 0 244.011407852173 1684137167.68829 131261
105472 103 1541.90054898603 1560.99940320481 247.085528850555 240.482435941696 233.929336547852 0 13.1586942672729 618 205011.096993183 205011.096993183 49301568 49301568 100655.267837808 100655.267837808 24205824 24205824 881.410041233343 2346235.16362376 24055.6684425293 2322179.49518123 11600 30867729 316689 30551040 0 0 0 0 244.900768518448 1684137168.58786 131900
105984 103.5 1544.07480757584 1560.93510722511 247.912644863129 241.309551954269 234.74111700058 0 13.1754977703094 621 205300.186415283 205300.186415283 49540896 49540896 100797.203438551 100797.203438551 24323328 24323328 882.357773622097 2343617.40886349 24141.6184453538 2319475.79041814 11626 30869236 318196 30551040 0 0 0 0 245.715396881104 1684137169.41498 132539
106496 104 1545.74245155904 1560.87234708742 248.81679391861 242.21370100975 235.576855421066 0 13.2973055839539 624 205521.91635929 205521.91635929 49780224 49780224 100906.067237774 100906.067237774 24440832 24440832 884.294137935189 2343371.45944876 24134.1000231451 2319237.35942562 11772 31458303 319743 31138560 0 0 0 0 246.608771800995 1684137170.31913 133178
107008 104.5 1541.06240607349 1560.7004482352 250.720396995544 244.117304086685 237.412100791931 0 13.3107511997223 627 204899.657511531 204899.657511531 50019552 50019552 100600.553868477 100600.553868477 24558336 24558336 886.214119339924 2363908.61149142 24122.9977968808 2339785.61369454 11798 31459812 321252 31138560 0 0 0 0 248.502155303955 1684137172.22273 133817
107520 105 1542.46612429582 1560.62345832527 251.665200948715 245.062108039856 238.34284734726 0 13.3247885704041 630 205086.295886372 205086.295886372 50258880 50258880 100692.188594031 100692.188594031 24675840 24675840 887.230616571269 2361530.62297959 24213.8896512064 2337316.73332838 11824 31461354 322794 31138560 0 0 0 0 249.435913562775 1684137173.16754 134456
108032 105.5 1544.47060968649 1560.56132607719 252.512595891953 245.909502983093 239.176985025406 0 13.3380868434906 633 205352.812263916 205352.812263916 50498208 50498208 100823.041400334 100823.041400334 24793344 24793344 888.298265339803 2359295.37198228 24302.2238158577 2334993.14816642 11850 31462861 324301 31138560 0 0 0 0 250.272359371185 1684137174.01493 135095
108544 106 1545.89928111364 1560.49952706577 253.449704885483 246.846611976624 240.048826217651 0 13.4630253314972 636 205542.76841687 205542.76841687 50737536 50737536 100916.305071098 100916.305071098 24910848 24910848 890.389376380413 2359525.87765029 24299.8991388298 2335225.97851146 11996 32051928 325848 31726080 0 0 0 0 251.198541164398 1684137174.95204 135734
109056 106.5 1540.91082077598 1560.32794810133 255.416972875595 248.813879966736 241.943160772324 0 13.4762663841248 639 204879.502730375 204879.502730375 50976864 50976864 100590.658380256 100590.658380256 25028352 25028352 891.952471051752 2378927.34100228 24279.6914112057 2354647.64959108 12022 32053433 327353 31726080 0 0 0 0 253.155763864517 1684137176.91931 136373
109568 107 1543.2529939344 1560.2679475585 256.205718994141 249.602626085281 242.718901395798 0 13.4893786907196 642 205190.918073518 205190.918073518 51216192 51216192 100743.555444038 100743.555444038 25145856 25145856 893.020159290938 2376748.31488331 24371.2794069659 2352377.03547634 12048 32054980 328900 31726080 0 0 0 0 253.933951854706 1684137177.70805 137012
110080 107.5 1545.22211746928 1560.21066651499 257.052523851395 250.449430942535 243.552034378052 0 13.502922296524 645 205452.732738715 205452.732738715 51455520 51455520 100872.099828394 100872.099828394 25263360 25263360 894.041658551163 2374452.72360651 24457.9280367558 2349994.79556975 12074 32056491 330411 31726080 0 0 0 0 254.770596027374 1684137178.55486 137651
110592 108 1546.09705017057 1560.14690101735 258.075016975403 251.471924066544 244.511031866074 0 13.6223335266113 648 205569.063790679 205569.063790679 51694848 51694848 100929.215435135 100929.215435135 25380864 25380864 896.196796296922 2374917.52905596 24457.8563988416 2350459.67265712 12220 32645555 331955 32313600 0 0 0 0 255.782455205917 1684137179.57735 138290
111104 108.5 1541.42075832381 1559.98899528841 260.00567483902 253.402581930161 246.372578620911 0 13.6364691257477 651 204947.304026734 204947.304026734 51934176 51934176 100623.947103378 100623.947103378 25498368 25498368 897.961827903678 2394675.97658663 24444.0437204088 2370231.93286622 12246 32647065 333465 32313600 0 0 0 0 257.70288848877 1684137181.50801 138929
111616 109 1543.25880678045 1559.92563748935 260.870230913162 254.267138004303 247.223159313202 0 13.6495444774628 654 205191.690949528 205191.690949528 52173504 52173504 100743.934906628 100743.934906628 25615872 25615872 898.947434263895 2392336.97580182 24532.2959982839 2367804.67980354 12272 32648603 335003 32313600 0 0 0 0 258.557075738907 1684137182.37257 139568
112128 109.5 1544.53985724374 1559.86162052362 261.824735879898 255.221642971039 248.164358615875 0 13.6628313064575 657 205362.019419127 205362.019419127 52412832 52412832 100827.561880871 100827.561880871 25733376 25733376 899.975144345285 2390116.9322746 24618.5733746686 2365498.35889994 12298 32650115 336515 32313600 0 0 0 0 259.501208305359 1684137183.32707 140207
112640 110 1546.18088009801 1559.80842082614 262.718017816544 256.114924907684 248.993630409241 0 13.7783250808716 660 205580.209817832 205580.209817832 52652160 52652160 100934.687852798 100934.687852798 25850880 25850880 902.043904226465 2390414.08744722 24616.6907107437 2365797.39673648 12444 33239178 338058 32901120 0 0 0 0 260.38316822052 1684137184.22035 140846
113152 110.5 1541.91087040517 1559.66451536907 264.594658851624 257.991565942764 250.805178642273 0 13.7919683456421 663 205012.469329071 205012.469329071 52891488 52891488 100655.941620049 100655.941620049 25968384 25968384 904.022472982474 2410567.51199801 24609.5570571171 2385957.95494089 12470 33240690 339570 32901120 0 0 0 0 262.248110294342 1684137186.09699 141485
