# Scalar ASCII output created by CarpetIOScalar
# created on libaas504-p028.laboratori.local by o.rossi on Jul 10 2023 at 15:26:43+0200
# parameter filename: "TOV_90_controlres.par"
# Build ID: build-sim-ubntlts2004-azr.laboratori.local-studente-2021.03.14-22.06.53-121802
# Simulation ID: run-TOV_90_controlres-libaas504-p028.laboratori.local-o.rossi-2023.07.10-13.26.38-34751
# Run ID: run-TOV_90_controlres-libaas504-p028.laboratori.local-o.rossi-2023.07.10-13.26.38-34751
#
# CARPET::physical_time_per_hour (carpet-timing)
# 1:iteration 2:time 3:data
# data columns: 3:physical_time_per_hour 4:current_physical_time_per_hour 5:time_total 6:time_evolution 7:time_computing 8:time_communicating 9:time_io 10:evolution_steps_count 11:local_grid_points_per_second 12:total_grid_points_per_second 13:local_grid_point_updates_count 14:total_grid_point_updates_count 15:local_interior_points_per_second 16:total_interior_points_per_second 17:local_interior_point_updates_count 18:total_interior_point_updates_count 19:io_per_second 20:io_bytes_per_second 21:io_bytes_ascii_per_second 22:io_bytes_binary_per_second 23:io_count 24:io_bytes_count 25:io_bytes_ascii_count 26:io_bytes_binary_count 27:comm_per_second 28:comm_bytes_per_second 29:comm_count 30:comm_bytes_count 31:time_levels 32:current_walltime 33:syncs_count
87040 85 1603.96251368475 1616.41909274076 195.508451938629 190.777525901794 184.043428182602 0 11.4674336910248 510 213262.855819525 213262.855819525 40685760 40685760 104706.672893341 104706.672893341 19975680 19975680 835.584836443426 2226486.44636087 22970.7330402652 2203515.7133206 9584 25526921 263561 25263360 0 0 0 0 193.691092729568 1688995794.19656 108896
87552 85.5 1606.41456911574 1616.36654216898 196.337754011154 191.606827974319 184.859714746475 0 11.4817981719971 513 213588.881109629 213588.881109629 40925088 40925088 104866.743071875 104866.743071875 20093184 20093184 836.902521283428 2224087.79159321 23070.7522333438 2201017.03935987 9610 25528375 265015 25263360 0 0 0 0 194.508133649826 1688995795.02586 109535
88064 86 1608.3592217529 1616.32062300253 197.2252368927 192.494310855865 185.67409825325 0 11.6079430580139 516 213847.442124265 213847.442124265 41164416 41164416 104993.689996029 104993.689996029 20210688 20210688 839.051482500553 2223606.33022606 23054.4371695532 2200551.8930565 9756 26117386 266506 25850880 0 0 0 0 195.384105682373 1688995795.91334 110174
88576 86.5 1603.66790745676 1616.18704363994 198.910779953003 194.179853916168 187.292022943497 0 11.6211860179901 519 213223.68497545 213223.68497545 41403744 41403744 104687.440998777 104687.440998777 20328192 20328192 841.570229242237 2247970.75785562 23044.2894864688 2224926.46836915 9782 26118835 267955 25850880 0 0 0 0 197.060287952423 1688995797.59889 110813
89088 87 1605.9748754917 1616.13200690354 199.752656936646 195.021730899811 188.120692014694 0 11.634382724762 522 213530.419445377 213530.419445377 41643072 41643072 104838.039872098 104838.039872098 20445696 20445696 842.849859484906 2245547.00562304 23146.9061166008 2222400.09950644 9808 26120324 269444 25850880 0 0 0 0 197.891716957092 1688995798.44076 111452
89600 87.5 1608.28338387683 1616.08862051933 200.59193110466 195.861005067825 188.942871809006 0 11.6514873504639 525 213837.358720264 213837.358720264 41882400 41882400 104988.73929948 104988.73929948 20563200 20563200 843.844962113559 2242375.82941523 23236.9836164351 2219138.8457988 9834 26121778 270898 25850880 0 0 0 0 198.720550537109 1688995799.28004 112091
90112 88 1609.58370474992 1616.04804509635 201.552004098892 196.821078062057 189.837231874466 0 11.7688956260681 528 214010.24938355 214010.24938355 42121728 42121728 105073.624246075 105073.624246075 20680704 20680704 846.45265055383 2243200.50757854 23234.169199848 2219966.33837869 9980 26710783 272383 26438400 0 0 0 0 199.669900655746 1688995800.24011 112730
90624 88.5 1604.67625149885 1615.92517592405 203.275647878647 198.544721841812 191.49577832222 0 11.7822811603546 531 213357.754399286 213357.754399286 42361056 42361056 104753.265697845 104753.265697845 20798208 20798208 849.075615998056 2267599.13359364 23227.9312338152 2244371.20235983 10006 26712231 273831 26438400 0 0 0 0 201.383336544037 1688995801.96375 113369
91136 89 1606.86617020775 1615.87609973516 204.125253915787 199.394327878952 192.330830335617 0 11.7968692779541 534 213648.925990822 213648.925990822 42600384 42600384 104896.223591162 104896.223591162 20915712 20915712 850.232309517896 2264928.15171691 23326.4472934965 2241601.70442341 10032 26713718 275318 26438400 0 0 0 0 202.22221159935 1688995802.81336 114008
91648 89.5 1608.83541782464 1615.83450519482 205.000012874603 200.269086837769 193.192320346832 0 11.8101134300232 537 213910.757153964 213910.757153964 42839712 42839712 105024.776075592 105024.776075592 21033216 21033216 851.478811491202 2262504.62883988 23421.9344168685 2239082.69442302 10058 26715164 276764 26438400 0 0 0 0 203.086712598801 1688995803.68812 114647
92160 90 1610.66084870641 1615.80448132849 205.89059305191 201.159667015076 194.017492771149 0 11.9266273975372 540 214153.466444004 214153.466444004 43079040 43079040 105143.940203554 105143.940203554 21150720 21150720 854.03136166803 2263264.88992444 23418.5674697394 2239846.3224547 10204 27304169 278249 27025920 0 0 0 0 203.960983276367 1688995804.5787 115286
92672 90.5 1605.25244958619 1615.6866833323 207.689656972885 202.95873093605 195.748387336731 0 11.9436926841736 543 213434.36569698 213434.36569698 43318368 43318368 104790.879908987 104790.879908987 21268224 21268224 856.357850679386 2286642.44523282 23405.7188654199 2263236.7263674 10230 27305619 279699 27025920 0 0 0 0 205.755513191223 1688995806.37776 115925
93184 91 1607.36994191727 1615.64192589862 208.54212808609 203.811202049255 196.587810516357 0 11.9567437171936 546 213715.90747732 213715.90747732 43557696 43557696 104929.109808359 104929.109808359 21385728 21385728 857.598097105702 2284271.00423857 23504.5621266931 2260766.44211188 10256 27307098 281178 27025920 0 0 0 0 206.597815275192 1688995807.23024 116564
93696 91.5 1609.33350898038 1615.6047018 209.411931037903 204.681005001068 197.444698572159 0 11.9696254730225 549 213976.983354032 213976.983354032 43797024 43797024 105057.291466239 105057.291466239 21503232 21503232 858.845186589346 2281926.34163075 23599.6919762719 2258326.64965448 10282 27308546 282626 27025920 0 0 0 0 207.457302570343 1688995808.10004 117203
94208 92 1611.08913459012 1615.57692036996 210.3061439991 205.575217962265 198.273270368576 0 12.1073384284973 552 214210.411335102 214210.411335102 44036352 44036352 105171.898706043 105171.898706043 21620736 21620736 861.307142269801 2282526.67179425 23594.9457060527 2258931.7260882 10428 27897552 284112 27613440 0 0 0 0 208.340694904327 1688995808.99425 117842
94720 92.5 1604.13813251455 1615.43994866179 212.319034099579 207.588108062744 200.199756622314 0 12.121702671051 555 213286.206099135 213286.206099135 44275680 44275680 104718.13729055 104718.13729055 21738240 21738240 862.262624121286 2302017.67822692 23545.2155077161 2278472.4627192 10454 27898996 285556 27613440 0 0 0 0 210.343396425247 1688995811.00714 118481
95232 93 1606.45893941876 1615.3962959708 213.139614105225 208.40868806839 201.007087230682 0 12.1352100372314 558 213594.780585118 213594.780585118 44515008 44515008 104869.639565256 104869.639565256 21855744 21855744 863.463984735271 2299626.55665271 23642.3131773053 2275984.2434754 10480 27900479 287039 27613440 0 0 0 0 211.153502225876 1688995811.82772 119120
95744 93.5 1608.89169703778 1615.36237671527 213.943268060684 209.212342023849 201.797292947769 0 12.1484150886536 561 213918.240038143 213918.240038143 44754336 44754336 105028.449982626 105028.449982626 21973248 21973248 864.648568959526 2297198.68027159 23734.446787518 2273464.23348407 10506 27901924 288484 27613440 0 0 0 0 211.946659564972 1688995812.63138 119759
96256 94 1610.72884007646 1615.33497850961 214.822154045105 210.09122800827 202.612054586411 0 12.2757480144501 564 214162.506576566 214162.506576566 44993664 44993664 105148.378680191 105148.378680191 22090752 22090752 867.151003627623 2297993.97580011 23732.4029161498 2274261.57288396 10652 28490933 289973 28200960 0 0 0 0 212.81482052803 1688995813.51026 120398
96768 94.5 1605.90342550755 1615.2353368595 216.574300050735 211.843374013901 204.287826299667 0 12.2889137268066 567 213520.919455484 213520.919455484 45232992 45232992 104833.375617133 104833.375617133 22208256 22208256 868.760249381729 2318987.33332849 23702.2441019486 2295285.08922655 10678 28492382 291422 28200960 0 0 0 0 214.556534290314 1688995815.26241 121037
97280 95 1607.98841945917 1615.19821781042 217.419024944305 212.688098907471 205.083587169647 0 12.3378779888153 570 213798.140251292 213798.140251292 45472320 45472320 104969.484022295 104969.484022295 22325760 22325760 867.419559440523 2309903.67107498 23729.4375235994 2286174.23355138 10704 28493871 292911 28200960 0 0 0 0 215.390842437744 1688995816.10713 121676
97792 95.5 1610.61730891638 1615.17356582646 218.189454078674 213.45852804184 205.840878009796 0 12.351665019989 573 214147.677393522 214147.677393522 45711648 45711648 105141.097926061 105141.097926061 22443264 22443264 868.602172442577 2307562.73768403 23820.8841537082 2283741.85353032 10730 28495318 294358 28200960 0 0 0 0 216.15064907074 1688995816.87756 122315
98304 96 1612.224024935 1615.1547687454 219.093194961548 214.362268924713 206.676685333252 0 12.4794640541077 576 214361.306355358 214361.306355358 45950976 45950976 105245.984347757 105245.984347757 22560768 22560768 870.776113712392 2307582.95670346 23810.7172507042 2283772.23945275 10876 29084323 295843 28788480 0 0 0 0 217.006927967072 1688995817.7813 122954
98816 96.5 1603.78103077901 1615.01294570144 221.344038009644 216.613111972809 208.853182554245 0 12.493266582489 579 213238.725852377 213238.725852377 46190304 46190304 104694.825689254 104694.825689254 22678272 22678272 872.478273318732 2328548.52126475 23784.0395368278 2304764.48172792 10902 29085768 297288 28788480 0 0 0 0 219.283470153809 1688995820.03215 123593
99328 97 1606.00384977287 1614.9704542069 222.165024995804 217.434098958969 209.661135196686 0 12.5064067840576 582 213534.271865801 213534.271865801 46429632 46429632 104839.931313173 104839.931313173 22795776 22795776 873.648134740481 2326240.59131196 23878.6493480661 2302361.9419639 10928 29087254 298774 28788480 0 0 0 0 220.09391450882 1688995820.85313 124232
99840 97.5 1608.28735548557 1614.93729782791 222.97550702095 218.244580984116 210.457933425903 0 12.5207223892212 585 213837.886785362 213837.886785362 46668960 46668960 104988.998566098 104988.998566098 22913280 22913280 874.770171459806 2323812.82036239 23967.744045756 2299845.07631664 10954 29088702 300222 28788480 0 0 0 0 220.893878936768 1688995821.66361 124871
100352 98 1609.72638342152 1614.90763274061 223.898607969284 219.167681932449 211.315399646759 0 12.6420366764069 588 214029.219939725 214029.219939725 46908288 46908288 105082.938309757 105082.938309757 23030784 23030784 877.041825672123 2324169.34142686 23961.0592364013 2300208.28219046 11100 29677709 301709 29376000 0 0 0 0 221.806421041489 1688995822.58671 125510
100864 98.5 1604.03101990019 1614.79232991492 225.798969984055 221.06804394722 213.145831346512 0 12.6555774211884 591 213271.96440593 213271.96440593 47147616 47147616 104711.144979085 104711.144979085 23148288 23148288 878.991396411343 2345582.21878171 23944.8099541916 2321637.40882751 11126 29679187 303187 29376000 0 0 0 0 223.696578264236 1688995824.48708 126149
101376 99 1606.30783273896 1614.75403197791 226.606205940247 221.875279903412 213.938934803009 0 12.6698598861694 594 213574.689440972 213574.689440972 47386944 47386944 104859.775321199 104859.775321199 23265792 23265792 880.063265341231 2343085.31635904 24038.0897117518 2319047.22664729 11152 29680699 304699 29376000 0 0 0 0 224.493454933167 1688995825.29431 126788
101888 99.5 1608.66666688581 1614.72462081245 227.399802923203 222.668876886368 214.717481374741 0 12.6848504543304 597 213888.320029137 213888.320029137 47626272 47626272 105013.760014306 105013.760014306 23383296 23383296 881.068971268526 2340420.78862129 24125.6302192643 2316295.15840202 11178 29682176 306176 29376000 0 0 0 0 225.276371717453 1688995826.08791 127427
102400 100 1609.91974583075 1614.69654922699 228.34455704689 223.613631010056 215.597311496735 0 12.8009798526764 600 214054.929405657 214054.929405657 47865600 47865600 105095.561007831 105095.561007831 23500800 23500800 883.328084933809 2340819.89576451 24121.7601708665 2316698.13559365 11324 30271211 307691 29963520 0 0 0 0 226.210498571396 1688995827.03266 128066
102912 100.5 1605.97794522588 1614.61379837186 230.014219045639 225.283293008804 217.202471733093 0 12.8143992424011 603 213530.827597233 213530.827597233 48104928 48104928 104838.240264346 104838.240264346 23618304 23618304 885.59348878896 2362870.28314678 24116.694816283 2338753.58833049 11350 30272709 309189 29963520 0 0 0 0 227.869838237762 1688995828.70233 128705
103424 101 1607.91215848439 1614.58194847046 230.862682104111 226.131756067276 218.036706924438 0 12.8285582065582 606 213788.000592085 213788.000592085 48344256 48344256 104964.505705861 104964.505705861 23735808 23735808 886.638235354094 2360369.45151594 24210.2448858735 2336159.20663006 11376 30274246 310726 29963520 0 0 0 0 228.706779956818 1688995829.55079 129344
103936 101.5 1609.67483170849 1614.55479073884 231.733294963837 227.002368927002 218.894133090973 0 12.8415768146515 609 214022.365623961 214022.365623961 48583584 48583584 105079.57301393 105079.57301393 23853312 23853312 887.752651837053 2358061.70993053 24301.8978255475 2333759.81210498 11402 30275750 312230 29963520 0 0 0 0 229.566845417023 1688995830.4214 129983
104448 102 1611.17600144522 1614.53506184757 232.638988018036 227.908061981201 219.734612226486 0 12.9654426574707 612 214221.961152156 214221.961152156 48822912 48822912 105177.569374344 105177.569374344 23970816 23970816 889.930685955395 2358316.47276798 24298.8893895459 2334017.58337844 11548 30864807 313767 30551040 0 0 0 0 230.462047338486 1688995831.3271 130622
104960 102.5 1605.707713443 1614.44221284693 234.536137104034 229.8052110672 221.532030582428 0 13.0067145824432 615 213494.897579382 213494.897579382 49062240 49062240 104820.599533559 104820.599533559 24088320 24088320 889.718949992938 2373565.45401375 24227.5776099287 2349337.87640382 11574 30866312 315272 30551040 0 0 0 0 232.348078727722 1688995833.22424 131261
105472 103 1607.13132962583 1614.40450584297 235.452580928802 230.721654891968 222.435062885284 0 13.019944190979 618 213684.18158705 213684.18158705 49301568 49301568 104913.533197974 104913.533197974 24205824 24205824 890.799610281632 2371238.65677069 24321.2261309404 2346917.43063975 11600 30867847 316807 30551040 0 0 0 0 233.254822254181 1688995834.14069 131900
105984 103.5 1609.03402747053 1614.37706857558 236.298434019089 231.567507982254 223.267815589905 0 13.0330655574799 621 213937.164292481 213937.164292481 49540896 49540896 105037.741313276 105037.741313276 24323328 24323328 891.899341781879 2368969.298561 24411.3509829725 2344557.94757803 11626 30869348 318308 30551040 0 0 0 0 234.090331792831 1688995834.98654 132539
106496 104 1610.32614088895 1614.3538991186 237.230412006378 232.499485969543 224.135272979736 0 13.1489791870117 624 214108.963692595 214108.963692595 49780224 49780224 105122.090477231 105122.090477231 24440832 24440832 894.072218414808 2369291.53152767 24409.2101160357 2344882.32141163 11772 31458405 319845 31138560 0 0 0 0 235.011595010757 1688995835.91852 133178
107008 104.5 1604.77386289343 1614.26239873944 239.156478881836 234.425552845001 225.996574163437 0 13.1626031398773 627 213370.73281031 213370.73281031 50019552 50019552 104759.637769683 104759.637769683 24558336 24558336 896.207096660103 2390571.48765034 24402.3803265855 2366169.10732376 11798 31459905 321345 31138560 0 0 0 0 236.926542758942 1688995837.84459 133817
107520 105 1606.8102512685 1614.22984622982 239.979611873627 235.248685836792 226.805665493011 0 13.1763844490051 630 213641.49100866 213641.49100866 50258880 50258880 104892.573202808 104892.573202808 24675840 24675840 897.225452305811 2388140.50786585 24493.4198665632 2363647.08799929 11824 31461439 322879 31138560 0 0 0 0 237.738743782043 1688995838.66772 134456
108032 105.5 1607.74308131747 1614.19702509161 240.962699890137 236.231773853302 227.775292634964 0 13.189868927002 633 213765.520091971 213765.520091971 50498208 50498208 104953.468348405 104953.468348405 24793344 24793344 898.281198933432 2385815.98271782 24581.5567630132 2361234.4259548 11850 31462940 324380 31138560 0 0 0 0 238.711542606354 1688995839.65081 135095
108544 106 1609.1132901563 1614.171884776 241.880169868469 237.149243831635 228.620818853378 0 13.3162653446198 636 213947.703059182 213947.703059182 50737536 50737536 105042.915581403 105042.915581403 24910848 24910848 899.893213960454 2384716.41364742 24564.7015173892 2360151.71213003 11996 32051998 325918 31726080 0 0 0 0 239.617987394333 1688995840.56828 135734
109056 106.5 1596.55972594602 1613.93545818332 244.872271060944 240.141345024109 231.543744087219 0 13.3322248458862 639 212278.581161783 212278.581161783 50976864 50976864 104223.418909756 104223.418909756 25028352 25028352 901.675033084457 2404863.34785452 24549.2994571004 2380314.04839742 12022 32053500 327420 31726080 0 0 0 0 242.599454402924 1688995843.56038 136373
109568 107 1594.76557925403 1613.81252834176 246.271127939224 241.54020190239 232.923216819763 0 13.3503742218018 642 212040.031417616 212040.031417616 51216192 51216192 104106.297013703 104106.297013703 25145856 25145856 902.313470041018 2401486.84787573 24629.5466802055 2376857.30119553 12048 32055039 328959 31726080 0 0 0 0 243.987996816635 1688995844.95923 137012
110080 107.5 1595.69928868761 1613.73024289453 247.257824897766 242.526898860931 233.896337747574 0 13.3642790317535 645 212164.177423905 212164.177423905 51455520 51455520 104167.249565527 104167.249565527 25263360 25263360 903.342559426577 2399158.68942319 24716.4104031076 2374442.27902008 12074 32056542 330462 31726080 0 0 0 0 244.964318990707 1688995845.94593 137651
110592 108 1596.06975353167 1613.64550714399 248.329302072525 243.59837603569 234.900646448135 0 13.4845690727234 648 212213.434429571 212213.434429571 51694848 51694848 104191.433510548 104191.433510548 25380864 25380864 905.228366860626 2398854.42750448 24707.6110431628 2374146.81646131 12220 32645595 331995 32313600 0 0 0 0 246.024688005447 1688995847.01741 138290
111104 108.5 1589.53321168247 1613.41828846655 250.463444948196 245.732518911362 236.967093229294 0 13.5022096633911 651 211344.335825301 211344.335825301 51934176 51934176 103764.728058632 103764.728058632 25498368 25498368 907.059941454713 2418941.47988717 24694.4512814682 2394247.0286057 12246 32647098 333498 32313600 0 0 0 0 248.148403167725 1688995849.15155 138929
111616 109 1590.13675719041 1613.31273273624 251.502153873444 246.771227836609 237.98805308342 0 13.5167849063873 654 211424.583236036 211424.583236036 52173504 52173504 103804.12750939 103804.12750939 25615872 25615872 907.792548732234 2415878.97761583 24776.4912518023 2391102.48636403 12272 32648638 335038 32313600 0 0 0 0 249.176737308502 1688995850.19026 139568
112128 109.5 1590.99997397849 1613.21625655136 252.499629020691 247.768702983856 238.972098588943 0 13.5299556255341 657 211539.35654018 211539.35654018 52412832 52412832 103860.478301316 103860.478301316 25733376 25733376 908.813331600238 2413590.94808426 24862.2615707215 2388728.68651354 12298 32650139 336539 32313600 0 0 0 0 250.163747310638 1688995851.18774 140207
112640 110 1583.58519568997 1612.92719919627 254.796411037445 250.06548500061 241.203956365585 0 13.655553817749 660 210553.487618939 210553.487618939 52652160 52652160 103376.441574642 103376.441574642 25850880 25850880 910.799432396132 2413617.68657723 24857.0996303916 2388760.58694684 12444 33239195 338075 32901120 0 0 0 0 252.449863910675 1688995853.48452 140846
113152 110.5 1577.80807081162 1612.62332162589 256.852845907211 252.121919870377 243.186426401138 0 13.6688635349274 663 209785.361095113 209785.361095113 52891488 52891488 102999.310862582 102999.310862582 25968384 25968384 912.162837856721 2432274.52407917 24831.9612791921 2407442.56279998 12470 33240698 339578 32901120 0 0 0 0 254.495875120163 1688995855.54095 141485
113664 111 1576.17348952349 1612.41652512506 258.256316900253 253.525390863419 244.576725482941 0 13.6820735931396 666 209568.027167043 209568.027167043 53130816 53130816 102892.605396093 102892.605396093 26085888 26085888 913.185168980293 2430045.53176417 24921.0659587794 2405124.46580539 12496 33242233 341113 32901120 0 0 0 0 255.888409852982 1688995856.94442 142124
114176 111.5 1578.22674932453 1612.30232224655 259.067003011703 254.336076974869 245.374088525772 0 13.6954941749573 669 209841.028590189 209841.028590189 53370144 53370144 103026.642195905 103026.642195905 26203392 26203392 914.195441216072 2427790.15629986 25005.8525050892 2402784.30379477 12522 33243736 342616 32901120 0 0 0 0 256.688273906708 1688995857.75511 142763
114688 112 1577.16480020685 1612.12345550474 260.379543066025 255.64861702919 246.620364665985 0 13.8155496120453 672 209699.831835503 209699.831835503 53609472 53609472 102957.318157503 102957.318157503 26320896 26320896 916.043068382895 2427513.47710585 24997.9315624695 2402515.54554338 12668 33832795 344155 33488640 0 0 0 0 257.943841695786 1688995859.06765 143402
115200 112.5 1568.8689174288 1611.68490098435 262.878688097 258.147762060165 249.052344799042 0 13.8291447162628 675 208596.811261334 208596.811261334 53848800 53848800 102415.762929752 102415.762929752 26438400 26438400 917.813172039047 2447073.98557043 24984.5524992142 2422089.43307122 12694 33834299 345659 33488640 0 0 0 0 260.478813648224 1688995861.5668 144041
115712 113 1570.5632652521 1611.54077420469 263.74627995491 259.015353918076 249.906409263611 0 13.8423416614532 678 208822.091747919 208822.091747919 54088128 54088128 102526.369955657 102526.369955657 26555904 26555904 918.794711571549 2444793.50672482 25071.4770202395 2419722.02970458 12720 33835832 347192 33488640 0 0 0 0 261.312366247177 1688995862.43439 144680
116224 113.5 1572.70830822836 1611.41683745658 264.537527084351 259.806601047516 250.681982040405 0 13.8579909801483 681 209107.296662043 209107.296662043 54327456 54327456 102666.398361148 102666.398361148 26673408 26673408 919.631812360069 2442135.54159577 25150.8691209719 2416984.6724748 12746 33837333 348693 33488640 0 0 0 0 262.093231678009 1688995863.22563 145319
116736 114 1574.3544593774 1611.28790651366 265.409198045731 260.678272008896 251.486726999283 0 13.9849317073822 684 209326.168918819 209326.168918819 54566784 54566784 102773.859108157 102773.859108157 26790912 26790912 921.388161426487 2441677.62221157 25141.0829896685 2416536.5392219 12892 34426391 350231 34076160 0 0 0 0 262.954113960266 1688995864.09731 145958
117248 114.5 1569.79556807398 1610.97222643705 267.312887907028 262.581961870193 253.317055225372 0 13.9982397556305 687 208720.018731116 208720.018731116 54806112 54806112 102476.254683869 102476.254683869 26908416 26908416 922.703228435002 2459852.14192535 25115.9761620136 2434736.16576333 12918 34427893 351733 34076160 0 0 0 0 264.847492218018 1688995866.00099 146597
117760 115 1571.69219242708 1610.84283517115 268.141282081604 263.410356044769 254.132399082184 0 14.0133638381958 690 208972.193905104 208972.193905104 55045440 55045440 102600.066321639 102600.066321639 27025920 27025920 923.699626910696 2457670.82225078 25202.7945421925 2432468.02770859 12944 34429429 353269 34076160 0 0 0 0 265.665405511856 1688995866.82939 147236
118272 115.5 1573.25374779241 1610.71124125941 269.02395606041 264.293030023575 254.999225378036 0 14.0272560119629 693 209179.818306478 209179.818306478 55284768 55284768 102702.004655888 102702.004655888 27143424 27143424 924.509731676794 2455000.44027756 25281.0558740802 2429719.38440348 12970 34430934 354774 34076160 0 0 0 0 266.537732601166 1688995867.71206 147875
118784 116 1574.5186117833 1610.57980501637 269.954847097397 265.223921060562 255.850288629532 0 14.1615631580353 696 209347.994622708 209347.994622708 55524096 55524096 102784.574977214 102784.574977214 27260928 27260928 925.374589338399 2452241.66915985 25247.5822487695 2426994.08691108 13116 35019991 356311 34663680 0 0 0 0 267.457978248596 1688995868.64295 148514
119296 116.5 1568.71581268405 1610.23329988258 272.083365917206 267.352439880371 257.908989429474 0 14.1768016815186 699 208576.454454471 208576.454454471 55763424 55763424 102405.768252015 102405.768252015 27378432 27378432 926.883804121548 2470745.85822602 25228.7640524794 2445517.09417354 13142 35021496 357816 34663680 0 0 0 0 269.575534105301 1688995870.77147 149153
119808 117 1570.62868857778 1610.10704620705 272.903794050217 268.172868013382 258.716279983521 0 14.1900229454041 702 208830.790433302 208830.790433302 56002752 56002752 102530.640790357 102530.640790357 27495936 27495936 927.858110879427 2468567.27932434 25314.7237995046 2443252.55552484 13168 35023038 359358 34663680 0 0 0 0 270.38503742218 1688995871.5919 149792
120320 117.5 1572.59400038806 1609.98871027556 273.713257074356 268.982331037521 259.512496232986 0 14.203195810318 705 209092.098291596 209092.098291596 56242080 56242080 102658.936345332 102658.936345332 27613440 27613440 928.823472723723 2466369.54112819 25396.1040558737 2440973.43707232 13194 35024536 360856 34663680 0 0 0 0 271.184252977371 1688995872.40136 150431
120832 118 1573.94058341772 1609.86190260677 274.626755952835 269.895829916 260.361259937286 0 14.3254470825195 708 209271.13997122 209271.13997122 56481408 56481408 102746.841285509 102746.841285509 27730944 27730944 930.637111077652 2466187.57326447 25389.1627466182 2440798.41051785 13340 35613595 362395 35251200 0 0 0 0 272.087167739868 1688995873.31486 151070
121344 118.5 1569.63640065668 1609.56967100974 276.513613939285 271.782687902451 262.177063465118 0 14.3389885425568 711 208698.855831312 208698.855831312 56720736 56720736 102465.864234868 102465.864234868 27848448 27848448 932.023363924054 2484201.41680348 25367.2597641473 2458834.15703934 13366 35615093 363893 35251200 0 0 0 0 273.963753700256 1688995875.20172 151709
121856 119 1571.19687814159 1609.44078008588 277.389308929443 272.658382892609 263.038460254669 0 14.3536496162415 714 208906.336917705 208906.336917705 56960064 56960064 102567.732205083 102567.732205083 27965952 27965952 932.906499358003 2481834.05784261 25449.7143881107 2456384.3434545 13392 35616631 365431 35251200 0 0 0 0 274.828931093216 1688995876.07742 152348
122368 119.5 1572.73225351328 1609.31828590818 278.267632007599 273.536705970764 263.901582241058 0 14.3685808181763 717 209110.480427126 209110.480427126 57199392 57199392 102667.961509347 102667.961509347 28083456 28083456 933.729189163892 2479312.23814611 25527.0590008759 2453785.17914523 13418 35618137 366937 35251200 0 0 0 0 275.693563461304 1688995876.95574 152987
122880 120 1574.41640464196 1609.20562786162 279.118310928345 274.38738489151 264.685157775879 0 14.4873185157776 720 209334.405161195 209334.405161195 57438720 57438720 102777.902895027 102777.902895027 28200960 28200960 935.346549530212 2478667.80197562 25515.6995917474 2453152.10238388 13564 36207197 368477 35838720 0 0 0 0 276.53337430954 1688995877.80642 153626
123392 120.5 1571.24911096624 1608.96014336213 280.817001104355 276.08607506752 266.318689584732 0 14.5007672309875 723 208913.281794071 208913.281794071 57678048 57678048 102571.141963876 102571.141963876 28318464 28318464 937.074636699037 2497427.78329694 25504.0733191268 2471923.70997781 13590 36208697 369977 35838720 0 0 0 0 278.221876144409 1688995879.50511 154265
123904 121 1573.05320921258 1608.84765429896 281.644635915756 276.913709878922 267.133295059204 0 14.5138840675354 726 209153.154696905 209153.154696905 57917376 57917376 102688.913497398 102688.913497398 28435968 28435968 938.024965064062 2495291.53494114 25587.2978017982 2469704.23713934 13616 36210231 371511 35838720 0 0 0 0 279.038879394531 1688995880.33274 154904
124416 121.5 1574.31895469623 1608.72737187888 282.565350055695 277.83442401886 268.040402889252 0 14.5274953842163 729 209321.44821641 209321.44821641 58156704 58156704 102771.54136257 102771.54136257 28553472 28553472 938.936289662244 2493056.84799046 25666.1174548904 2467390.73053557 13642 36211732 373012 35838720 0 0 0 0 279.948868274689 1688995881.25346 155543
124928 122 1576.07158153478 1608.62588390592 283.398472070694 278.667546033859 268.808760643005 0 14.6443085670471 732 209554.477480864 209554.477480864 58396032 58396032 102885.95284259 102885.95284259 28670976 28670976 940.662882060461 2492755.26663119 25657.8070001831 2467097.45963101 13788 36800786 374546 36426240 0 0 0 0 280.77133846283 1688995882.08658 156182
125440 122.5 1572.82374587661 1608.39449008306 285.118350982666 280.387424945831 270.462941408157 0 14.6578314304352 735 209122.645251754 209122.645251754 58635360 58635360 102673.934130825 102673.934130825 28788480 28788480 942.314162547927 2511159.56963856 25644.592059284 2485514.97757927 13814 36802285 376045 36426240 0 0 0 0 282.480478286743 1688995883.80646 156821
125952 123 1574.62521723866 1608.2906783603 285.940699100494 281.20977306366 271.27184343338 0 14.6714434623718 738 209362.168884053 209362.168884053 58874688 58874688 102791.53418134 102791.53418134 28905984 28905984 943.222860322948 2508963.33260059 25726.683019047 2483236.64958154 13840 36803826 377586 36426240 0 0 0 0 283.29261302948 1688995884.62881 157460
126464 123.5 1575.92951254978 1608.1810689894 286.85014295578 282.119216918945 272.167248487473 0 14.6853411197662 741 209535.587988619 209535.587988619 59114016 59114016 102876.67857925 102876.67857925 29023488 29023488 944.091781761466 2506665.84027029 25803.4954087409 2480862.34486155 13866 36805324 379084 36426240 0 0 0 0 284.191400766373 1688995885.53825 158099
